F1,TS222,TS223,TS224,TS225,TS226,TS227,TS228,TS230,TS231,TS232,TS233,TS234,TS235,TS236,TS237,TS239,TS240,TS241,TS242,TS243,TS244,TS245,TS246,TS247
cg05928537,0.417566164,0.386386409,0.411017072,0.403749816,0.386122777,0.408712493,0.397550878,0.415826637,0.38906691,0.416313972,0.385675708,0.388595194,0.396374784,0.384785167,0.408516128,0.407514435,0.395023749,0.40342039,0.412031122,0.382790779,0.419509336,0.399109129,0.383693665,0.407079289
cg05960677,0.398209391,0.306576464,0.387565797,0.290819469,0.232105013,0.195222128,0.384866722,0.38279213,0.397632123,0.231863648,0.243782777,0.20892583,0.267059594,0.24207851,0.238207984,0.305440657,0.207104822,0.297753887,0.237138231,0.359750825,0.353158044,0.278897916,0.328413508,0.259167001
cg05979232,0.08539005,0.096161504,0.082314719,0.134351136,0.087720489,0.083219002,0.082628231,0.105573968,0.081816382,0.123641014,0.112355832,0.096553683,0.094468316,0.083334126,0.106383858,0.096296823,0.085773273,0.077214567,0.094263371,0.096853006,0.124139633,0.093931587,0.119979761,0.120738062
cg05981785,0.387289619,0.419986222,0.384256864,0.371194142,0.366696023,0.372201241,0.355067897,0.374466092,0.395880829,0.377091472,0.385015653,0.425680729,0.378206131,0.448028848,0.421629605,0.408790354,0.404054126,0.369256552,0.414744451,0.399163944,0.406476183,0.443892202,0.362482031,0.385213317
cg06003184,0.549100277,0.537931249,0.544618356,0.505565194,0.508139171,0.573047279,0.547056661,0.568658491,0.504008453,0.483707395,0.46943139,0.537746154,0.579463478,0.58110249,0.500009541,0.581539098,0.515046283,0.490381107,0.551822904,0.47511548,0.562531946,0.507700951,0.474638545,0.497342572
cg06061966,0.403623018,0.386184454,0.375103692,0.395156784,0.374806299,0.391616384,0.393155435,0.390747422,0.398060245,0.426980493,0.365028162,0.391532756,0.387488401,0.425290576,0.412279422,0.416558874,0.378546092,0.402933833,0.395506269,0.415047457,0.406822956,0.407773736,0.369254059,0.420110262
cg06079564,0.477197286,0.435719808,0.429064338,0.449794133,0.453619155,0.389016392,0.45969546,0.42079444,0.389147928,0.460840456,0.404258411,0.470511895,0.515094953,0.350531556,0.426942952,0.485045905,0.36867587,0.379284746,0.50431835,0.376995357,0.561095257,0.413275284,0.501621512,0.523951644
cg06083200,0.518994705,0.588702454,0.495562354,0.533027783,0.555164475,0.510114114,0.526551621,0.560687833,0.550905837,0.523495742,0.526239969,0.534381873,0.480167505,0.50002159,0.437634608,0.519637508,0.53627346,0.539981754,0.514491913,0.488416392,0.574697289,0.543151352,0.580428314,0.594759893
cg06083669,0.291927891,0.286090328,0.32609746,0.28547239,0.306044765,0.277836292,0.273833154,0.316258095,0.321620957,0.275037876,0.27461465,0.304846626,0.315677699,0.336240538,0.2545498,0.308640392,0.31585643,0.343689732,0.335790376,0.355700675,0.267062271,0.333992007,0.335831207,0.29526077
cg06092310,0.143384299,0.160661533,0.134582608,0.143200116,0.135886484,0.147005259,0.142500016,0.130926226,0.133208854,0.151342438,0.15210144,0.144628938,0.148325339,0.184979806,0.168822405,0.142247859,0.170363795,0.11635425,0.135717716,0.163063296,0.158881151,0.158601001,0.124246559,0.126100122
cg06101180,0.257066659,0.268759751,0.253567144,0.265084503,0.26811991,0.258084392,0.239608276,0.245612579,0.250080777,0.259418515,0.253986178,0.270688118,0.279954664,0.34874335,0.320474437,0.268583964,0.30185558,0.283570704,0.255745132,0.310990627,0.250097121,0.325008732,0.270355169,0.245978834
cg06130354,0.07839092,0.066631773,0.068979967,0.070593343,0.058806942,0.063594606,0.060610397,0.072554733,0.0669382,0.094778321,0.05586933,0.072216565,0.078679733,0.057234871,0.081541851,0.068784267,0.067812335,0.067661818,0.082100821,0.084201811,0.079364721,0.074964511,0.08263985,0.090399306
cg06136199,0.390337033,0.418707447,0.352034629,0.374491279,0.364800331,0.317023529,0.376698062,0.398464083,0.43254953,0.391152014,0.291761247,0.42630347,0.30935062,0.424744472,0.435286022,0.405301127,0.385280479,0.497081846,0.360993957,0.466550946,0.348429228,0.457099499,0.448836587,0.448662717
cg06139259,0.166155826,0.145295636,0.20741123,0.175844797,0.17271948,0.144848565,0.217111619,0.170522192,0.177523557,0.14073594,0.124453505,0.194518335,0.162019778,0.125834819,0.152196956,0.153293011,0.167469693,0.200076252,0.190773754,0.186403652,0.215059895,0.170446744,0.178073857,0.155518408
cg06175008,0.326958159,0.295918043,0.258670689,0.31051729,0.317270841,0.259527373,0.257062766,0.293177976,0.292523136,0.32305185,0.250077464,0.281144741,0.300467188,0.373288253,0.345176783,0.295216656,0.323733587,0.326936223,0.286412362,0.365516752,0.28106747,0.339444198,0.301141385,0.306257084
cg06178669,0.294739448,0.308419582,0.414970831,0.438541419,0.40056508,0.478360328,0.361212223,0.325688074,0.336430022,0.319273876,0.398772177,0.438518834,0.409251578,0.323135357,0.344860888,0.313600044,0.416172074,0.322669226,0.338284452,0.259080758,0.389890632,0.265968743,0.34045129,0.285867197
cg06180389,0.473795846,0.463137348,0.493571847,0.472990232,0.50795881,0.514736325,0.510308454,0.496298601,0.493804828,0.493279463,0.489933864,0.51119814,0.446599779,0.459003096,0.477003917,0.488241187,0.486553708,0.467496327,0.472201097,0.452146065,0.495073934,0.45040248,0.449180793,0.480712544
cg06236061,0.201773259,0.194854415,0.167488866,0.192986983,0.170312566,0.196085962,0.214126492,0.177020344,0.203812356,0.193285694,0.181073814,0.1836173,0.209736936,0.180865252,0.173969258,0.205293647,0.181748324,0.20533995,0.175655546,0.207836219,0.199979289,0.214892746,0.181996972,0.197372452
cg06236559,0.089626736,0.083599104,0.102051161,0.075978202,0.079896345,0.087027779,0.11304987,0.09807399,0.083870053,0.082763318,0.091582133,0.082832227,0.062044295,0.130633349,0.109754909,0.101740665,0.086884042,0.070373327,0.079515737,0.104213714,0.079033155,0.104685292,0.089084918,0.080868801
cg06280059,0.62122508,0.617761553,0.664460523,0.641139014,0.645364431,0.653888998,0.656745418,0.637911672,0.664680628,0.596208472,0.621986962,0.654786013,0.594546106,0.572576897,0.63067375,0.612441098,0.63951414,0.652533392,0.63200524,0.604769455,0.638552295,0.585125619,0.634917942,0.620091475
cg06315974,0.349936361,0.309027361,0.349194348,0.327266318,0.247605598,0.269185745,0.385098644,0.336099776,0.261453174,0.316021248,0.240746217,0.339442463,0.342746707,0.324788639,0.296808255,0.358723291,0.317803339,0.288003714,0.268823726,0.387765753,0.379188256,0.321830701,0.360253386,0.303609787
cg06342416,0.117010173,0.110615211,0.076311608,0.112262847,0.091575686,0.079951646,0.100284467,0.118110535,0.096640671,0.117417465,0.087628293,0.085948765,0.091963357,0.0866362,0.095010217,0.102285702,0.077185225,0.08976673,0.083956148,0.095694792,0.114095748,0.098957797,0.094163369,0.103013074
cg06346335,0.514491757,0.48852304,0.533346459,0.47452984,0.504477714,0.545295967,0.51860097,0.479877051,0.502617987,0.469655913,0.469339974,0.547472168,0.544599204,0.465987035,0.436713449,0.538512161,0.458353751,0.470373475,0.503496999,0.436562558,0.536012288,0.478273215,0.484881739,0.549360074
cg06358171,0.204625387,0.166215156,0.178585432,0.153409383,0.15483896,0.178414666,0.169790901,0.159086519,0.139318393,0.189770391,0.156476947,0.15056228,0.20110716,0.277209773,0.221246318,0.211515935,0.204284516,0.150539724,0.127432873,0.203266366,0.169660564,0.251913686,0.143479914,0.208935749
cg06362313,0.509937686,0.488671449,0.47237167,0.477879801,0.485615626,0.472336516,0.514516126,0.51558858,0.493036393,0.501886162,0.472285667,0.504418415,0.480860112,0.505929809,0.466576896,0.515692906,0.502988053,0.51240383,0.499424441,0.507297421,0.512758151,0.493637595,0.504501142,0.479387986
cg06394247,0.155903659,0.146379879,0.153856441,0.146591711,0.152921698,0.155839114,0.170336239,0.15800791,0.167325282,0.161560443,0.135670099,0.157401143,0.152584227,0.148327653,0.140679822,0.161684968,0.159384648,0.170704142,0.163852187,0.168272053,0.155550414,0.177524934,0.16403574,0.141318988
cg06399735,0.317081409,0.327695646,0.303184425,0.322090051,0.296623415,0.295104639,0.33189817,0.310902528,0.32625518,0.302693005,0.29989475,0.299352258,0.3347637,0.301307792,0.311346229,0.339441717,0.316427147,0.333641559,0.332038004,0.338758834,0.325433786,0.356684852,0.331489786,0.287229007
cg06470626,0.176353822,0.12035402,0.137882194,0.149395447,0.12144317,0.145449548,0.156620916,0.153609878,0.134355188,0.152364972,0.131234714,0.138733705,0.161443442,0.164579322,0.133828734,0.158681323,0.136153963,0.148352663,0.116664423,0.148197615,0.143873663,0.169516406,0.139066621,0.155599862
cg06512263,0.452356494,0.400716776,0.362447977,0.414242787,0.355742308,0.362590526,0.397318285,0.390655371,0.398557213,0.447091407,0.348152308,0.403522968,0.36039217,0.42016223,0.436136395,0.430672941,0.397511776,0.362789181,0.326047639,0.468075444,0.371361789,0.46091845,0.413475717,0.408761335
cg06513247,0.420602644,0.428134258,0.508844172,0.457640578,0.465497236,0.521594491,0.487704237,0.458449799,0.403720372,0.437711725,0.49732544,0.501856931,0.50183506,0.469397957,0.418079685,0.477328794,0.429168061,0.38182651,0.452509348,0.375395725,0.509784359,0.387840407,0.394134905,0.452381262
cg06528575,0.10737831,0.091821431,0.09624466,0.088922041,0.096041064,0.093685494,0.101262898,0.104371836,0.090193161,0.095843555,0.09255511,0.100875923,0.088237429,0.130993542,0.116167479,0.100562191,0.107072975,0.08247498,0.095038953,0.117428028,0.102755361,0.114089077,0.099265381,0.083590754
cg06535156,0.399955983,0.427633174,0.401817195,0.396204892,0.409228934,0.379983568,0.399870684,0.415778065,0.408956138,0.447610991,0.40976886,0.382083786,0.431352381,0.400947157,0.386286836,0.403094625,0.386060955,0.446736381,0.427360334,0.449869117,0.402114194,0.418747662,0.416708356,0.436613731
cg06575692,0.607153642,0.579642122,0.576614885,0.608710271,0.600178501,0.588670212,0.626286197,0.602994649,0.602155508,0.599839339,0.562023924,0.563646857,0.576997107,0.535125022,0.555926508,0.602685013,0.566577021,0.59845254,0.557861076,0.573572346,0.615552011,0.566746533,0.59446395,0.603873896
cg06601071,0.209731352,0.256509271,0.287471724,0.272273147,0.287252508,0.247771297,0.254441725,0.238656392,0.245001965,0.22687771,0.304938521,0.293268906,0.276203987,0.289257381,0.218207169,0.250240457,0.274924691,0.211923382,0.226506479,0.207093931,0.30268659,0.218394207,0.207745973,0.243901064
cg06618474,0.408022348,0.399420758,0.427514181,0.400484524,0.389950006,0.379911418,0.402892713,0.421178833,0.416125127,0.391858586,0.383585157,0.422636442,0.381074401,0.384407606,0.404295962,0.418317102,0.396088915,0.458260006,0.43338346,0.456910001,0.417843597,0.408461674,0.449491924,0.413802319
cg06635797,0.195099015,0.196554131,0.139789368,0.178386319,0.174278873,0.154175695,0.192063487,0.169726227,0.160344312,0.177601587,0.208245782,0.205718943,0.17706947,0.228074407,0.138126513,0.159667182,0.120543382,0.119434347,0.164016139,0.192547596,0.232011108,0.154055062,0.146755831,0.150049771
cg06637812,0.120212247,0.133060617,0.122928102,0.148021961,0.154452783,0.125268984,0.122543295,0.120265147,0.11511817,0.171728764,0.151239372,0.142485543,0.15576493,0.156484616,0.151167836,0.147567319,0.110580231,0.119578831,0.139327393,0.139533711,0.151375245,0.151309721,0.128014211,0.153962161
cg06647068,0.62513626,0.617907907,0.586288072,0.58585145,0.563608938,0.593982944,0.581720916,0.625902578,0.631434316,0.551839559,0.557742652,0.599463418,0.557518295,0.576199138,0.601586552,0.592632917,0.600833011,0.631348497,0.611718562,0.644502916,0.555028734,0.633920605,0.560543006,0.557225958
cg06663310,0.372044804,0.377962037,0.360398323,0.355938952,0.300923773,0.309383468,0.367310208,0.349022466,0.338468162,0.305696037,0.303731887,0.32441605,0.310067089,0.404274279,0.371221073,0.401344081,0.336736699,0.335758972,0.341893118,0.360663164,0.349869099,0.37456991,0.359380776,0.307740236
cg06671450,0.191682226,0.197004888,0.178353265,0.204326196,0.174331141,0.180702062,0.204501763,0.179716618,0.212380971,0.195189941,0.186076208,0.178384325,0.180868058,0.192122708,0.188894485,0.196850611,0.174403361,0.20897628,0.202056789,0.211376065,0.208207033,0.210117467,0.180044635,0.195507749
cg06677021,0.331463304,0.386266766,0.308419895,0.356764724,0.355169927,0.304489945,0.296190761,0.296379704,0.273528808,0.338484867,0.315296848,0.29106353,0.319045836,0.374805082,0.349316759,0.368696341,0.305973006,0.278013483,0.329129293,0.279360427,0.324521897,0.350173486,0.287597344,0.314106338
cg06689816,0.289500167,0.318642432,0.214198448,0.296802044,0.254292833,0.224815161,0.224288475,0.260105231,0.366634215,0.332866586,0.213018555,0.307621727,0.272132506,0.36414585,0.295890832,0.33654853,0.353490463,0.343708203,0.25808033,0.40309966,0.256541293,0.361194715,0.317724685,0.315705776
cg06722639,0.396501059,0.390011925,0.407245233,0.268941115,0.255426289,0.332789,0.324168854,0.363106445,0.294084689,0.298580126,0.339031435,0.374106497,0.407874303,0.296391035,0.337660929,0.412141438,0.316424382,0.309912261,0.417377809,0.369778837,0.431881996,0.363386217,0.369576827,0.43465028
cg06748434,0.28357977,0.304471857,0.260345307,0.300069998,0.261036487,0.244215559,0.219334378,0.296656227,0.305694237,0.238899438,0.246232109,0.304449047,0.245388388,0.244318278,0.281533033,0.274846059,0.275566018,0.302010595,0.267514119,0.307758983,0.278623538,0.284385305,0.321287231,0.30079708
cg06760830,0.107831518,0.09339971,0.119058861,0.109762197,0.092736543,0.093015335,0.106346534,0.10785596,0.093020643,0.105988613,0.091502937,0.115681314,0.095414331,0.139557493,0.126063218,0.118671694,0.118534391,0.104011335,0.08767966,0.107473436,0.098989355,0.123231589,0.106087752,0.120126683
cg06783197,0.605647779,0.569833807,0.601797521,0.571653298,0.556283116,0.619553028,0.589585801,0.588509163,0.592940812,0.555616348,0.587806042,0.580312379,0.58049062,0.532942518,0.530596294,0.591652547,0.573469338,0.551222699,0.589226466,0.562120399,0.624419259,0.555857651,0.55773849,0.584946269
cg06796713,0.079451505,0.075503015,0.07918306,0.08182334,0.056007759,0.067344722,0.067222816,0.085590201,0.074142687,0.072619793,0.054100509,0.070677106,0.06534707,0.155805786,0.091251172,0.087990431,0.078435975,0.080302782,0.073156259,0.11456846,0.057490722,0.13073924,0.072927264,0.111032514
cg06811467,0.362708051,0.384835357,0.386042469,0.374186187,0.369920441,0.37133539,0.391159958,0.371230011,0.376946092,0.366422842,0.366453939,0.401067862,0.39220217,0.422921265,0.405884394,0.374628321,0.380819114,0.394284553,0.388107886,0.407914264,0.36292394,0.392539918,0.367748154,0.34916893
cg06816239,0.351109287,0.289225402,0.278416448,0.231180239,0.257543293,0.275920922,0.287417275,0.227170194,0.303623504,0.346219747,0.240653279,0.230545888,0.218493735,0.410558206,0.368981169,0.362862301,0.29262766,0.263020809,0.245204017,0.330539008,0.261736316,0.363135969,0.207864445,0.338554574
cg06838038,0.399748776,0.372439216,0.410692664,0.390060604,0.409078075,0.410437874,0.409554667,0.402117624,0.37539481,0.372245578,0.401383617,0.420387606,0.413933902,0.427685711,0.364302342,0.396104037,0.373971361,0.381692297,0.404872576,0.361195602,0.429039644,0.395098446,0.370552032,0.404140155
cg06854197,0.258974482,0.239844693,0.255948281,0.238511112,0.256687532,0.218769995,0.256476142,0.243099385,0.264954159,0.295358421,0.244366805,0.29932568,0.271233206,0.318635683,0.274777141,0.324977096,0.271522258,0.296578835,0.218266039,0.287531589,0.2526927,0.26973517,0.235072183,0.285143372
cg06854264,0.298422945,0.276525971,0.303015657,0.278188605,0.258772297,0.272086036,0.266547863,0.328377934,0.311313969,0.271828585,0.251279356,0.290815482,0.308998649,0.362717635,0.295174383,0.319998098,0.30816617,0.336728668,0.306438856,0.369282534,0.306203767,0.34409804,0.311959432,0.308505751
cg06912304,0.092759089,0.115077101,0.094708436,0.106856794,0.110613552,0.101853035,0.08062426,0.172301757,0.166978992,0.118999169,0.134915644,0.156435624,0.088849272,0.215796988,0.12679593,0.121452071,0.113610399,0.165946853,0.190965434,0.168057777,0.105244602,0.196438942,0.085753308,0.11197452
cg06928797,0.369786522,0.35462782,0.32325209,0.3413128,0.343774425,0.330294323,0.37651782,0.355616537,0.357076026,0.367111012,0.319470259,0.356848248,0.345226373,0.345620483,0.367148205,0.372343069,0.340358942,0.387017221,0.36376466,0.409481772,0.360806538,0.361299026,0.399076455,0.36127192
cg06937549,0.467186401,0.445710649,0.406033078,0.448709923,0.392995378,0.439744336,0.442930426,0.40503079,0.343461639,0.467471965,0.408300342,0.40296284,0.445015472,0.360063017,0.415749738,0.433694283,0.365242747,0.41849266,0.425773962,0.37660243,0.461712202,0.388467996,0.384707269,0.482094651
cg06943912,0.126737123,0.133693163,0.107868958,0.123004413,0.12333154,0.099024222,0.098684596,0.101758668,0.10275476,0.158695,0.092911051,0.102135169,0.114114717,0.143380866,0.152782136,0.137745099,0.12507977,0.140425607,0.123560886,0.136329286,0.115406017,0.149413305,0.110180374,0.137720729
cg07018090,0.50479499,0.498868603,0.612629103,0.551823368,0.550600361,0.603099779,0.523948743,0.573355544,0.486171077,0.505461321,0.584075604,0.563126607,0.539963474,0.492146732,0.511611305,0.572300711,0.518190079,0.481192484,0.562164579,0.52545888,0.569728824,0.507442618,0.569814127,0.508846361
cg07048516,0.463620474,0.498349986,0.500597128,0.52279341,0.496366856,0.403658639,0.450886649,0.473060854,0.530928454,0.471984885,0.484202857,0.410549739,0.455749122,0.558369357,0.504627246,0.455686735,0.501692286,0.563725979,0.4149351,0.55022832,0.418993953,0.546825324,0.418969816,0.532046944
cg07065759,0.131382232,0.108635709,0.088869943,0.086395951,0.097180141,0.099109322,0.077711297,0.109596276,0.074971623,0.093527045,0.069043303,0.106001727,0.100025735,0.188038086,0.1382823,0.126568958,0.13344656,0.091808253,0.08870469,0.137902614,0.103296977,0.139741278,0.093071724,0.087472895
cg07068735,0.158375253,0.151163511,0.130906561,0.161195767,0.121381918,0.134867271,0.1513404,0.151477185,0.159269957,0.154258281,0.138379436,0.1368905,0.126545228,0.142896024,0.144664297,0.15234052,0.132697134,0.170556275,0.132221062,0.178959273,0.144596055,0.173448022,0.153457475,0.154653469
